('n hdbs', 8499)
('adress', 'ADMIRALTY DR 353A', 'lease_commence_date', '2002', 'ntransactions', 43)
('adress', 'PASIR RIS ST 21 268', 'lease_commence_date', '1994', 'ntransactions', 19)
('adress', 'PASIR RIS ST 21 269', 'lease_commence_date', '1994', 'ntransactions', 21)
('adress', 'PASIR RIS ST 21 270', 'lease_commence_date', '1994', 'ntransactions', 29)
('adress', 'PASIR RIS ST 21 271', 'lease_commence_date', '1994', 'ntransactions', 21)
('adress', 'PASIR RIS ST 21 272', 'lease_commence_date', '1994', 'ntransactions', 41)
('adress', 'PASIR RIS ST 21 273', 'lease_commence_date', '1994', 'ntransactions', 35)
('adress', 'PASIR RIS ST 21 274', 'lease_commence_date', '1994', 'ntransactions', 31)
('adress', 'PASIR RIS ST 21 275', 'lease_commence_date', '1994', 'ntransactions', 18)
('adress', 'PASIR RIS ST 41 463', 'lease_commence_date', '1992', 'ntransactions', 19)
('adress', 'PASIR RIS ST 41 464', 'lease_commence_date', '1992', 'ntransactions', 20)
('adress', 'PASIR RIS ST 41 465', 'lease_commence_date', '1992', 'ntransactions', 14)
('adress', 'PASIR RIS ST 41 466', 'lease_commence_date', '1992', 'ntransactions', 36)
('adress', 'PASIR RIS ST 51 537', 'lease_commence_date', '1992', 'ntransactions', 32)
('adress', 'PASIR RIS ST 51 538', 'lease_commence_date', '1992', 'ntransactions', 27)
('adress', 'PASIR RIS ST 51 539', 'lease_commence_date', '1992', 'ntransactions', 3)
('adress', 'PASIR RIS ST 51 540', 'lease_commence_date', '1992', 'ntransactions', 20)
('adress', 'PASIR RIS ST 51 541', 'lease_commence_date', '1992', 'ntransactions', 20)
('adress', 'PASIR RIS ST 51 543', 'lease_commence_date', '1992', 'ntransactions', 20)
('adress', 'PASIR RIS ST 51 544', 'lease_commence_date', '1992', 'ntransactions', 27)
('adress', 'PASIR RIS ST 51 545', 'lease_commence_date', '1992', 'ntransactions', 2)
('adress', 'PASIR RIS ST 51 546', 'lease_commence_date', '1992', 'ntransactions', 25)
('adress', 'PASIR RIS ST 51 547', 'lease_commence_date', '1992', 'ntransactions', 32)
('adress', 'PASIR RIS ST 51 548', 'lease_commence_date', '1992', 'ntransactions', 22)
('adress', 'PASIR RIS ST 51 549', 'lease_commence_date', '1992', 'ntransactions', 19)
('adress', 'PASIR RIS ST 51 550', 'lease_commence_date', '1992', 'ntransactions', 21)
('adress', 'PASIR RIS ST 51 551', 'lease_commence_date', '1992', 'ntransactions', 60)
('adress', 'PASIR RIS ST 51 552', 'lease_commence_date', '1992', 'ntransactions', 43)
('adress', 'PASIR RIS ST 51 553', 'lease_commence_date', '1992', 'ntransactions', 31)
('adress', 'PASIR RIS ST 51 554', 'lease_commence_date', '1992', 'ntransactions', 39)
('adress', 'PASIR RIS ST 51 555', 'lease_commence_date', '1992', 'ntransactions', 32)
('adress', 'PASIR RIS ST 51 556', 'lease_commence_date', '1992', 'ntransactions', 35)
('adress', 'PASIR RIS ST 51 557', 'lease_commence_date', '1993', 'ntransactions', 38)
('adress', 'PASIR RIS ST 51 558', 'lease_commence_date', '1993', 'ntransactions', 33)
('adress', 'PASIR RIS ST 51 559', 'lease_commence_date', '1993', 'ntransactions', 35)
('adress', 'PASIR RIS ST 51 560', 'lease_commence_date', '1993', 'ntransactions', 64)
('adress', 'PASIR RIS ST 51 561', 'lease_commence_date', '1993', 'ntransactions', 34)
('adress', 'PASIR RIS ST 51 562', 'lease_commence_date', '1993', 'ntransactions', 28)
('adress', 'PASIR RIS ST 51 564', 'lease_commence_date', '1992', 'ntransactions', 31)
('adress', 'PASIR RIS ST 51 565', 'lease_commence_date', '1992', 'ntransactions', 31)
('adress', 'PASIR RIS ST 51 566', 'lease_commence_date', '1992', 'ntransactions', 33)
('adress', 'PASIR RIS ST 51 567', 'lease_commence_date', '1992', 'ntransactions', 33)
('adress', 'PASIR RIS ST 51 568', 'lease_commence_date', '1992', 'ntransactions', 49)
('adress', 'PASIR RIS ST 51 569', 'lease_commence_date', '1992', 'ntransactions', 38)
('adress', 'PASIR RIS ST 52 500', 'lease_commence_date', '1993', 'ntransactions', 42)
('adress', 'PASIR RIS ST 52 501', 'lease_commence_date', '1993', 'ntransactions', 29)
('adress', 'PASIR RIS ST 52 502', 'lease_commence_date', '1993', 'ntransactions', 33)
('adress', 'PASIR RIS ST 52 503', 'lease_commence_date', '1993', 'ntransactions', 28)
('adress', 'PASIR RIS ST 52 504', 'lease_commence_date', '1993', 'ntransactions', 44)
('adress', 'PASIR RIS ST 52 505', 'lease_commence_date', '1993', 'ntransactions', 41)
('adress', 'PASIR RIS ST 52 506', 'lease_commence_date', '1993', 'ntransactions', 27)
('adress', 'PASIR RIS ST 52 507', 'lease_commence_date', '1993', 'ntransactions', 24)
('adress', 'PASIR RIS ST 52 508', 'lease_commence_date', '1993', 'ntransactions', 19)
('adress', 'PASIR RIS ST 52 509', 'lease_commence_date', '1993', 'ntransactions', 27)
('adress', 'PASIR RIS ST 52 510', 'lease_commence_date', '1993', 'ntransactions', 23)
('adress', 'PASIR RIS ST 52 511', 'lease_commence_date', '1993', 'ntransactions', 39)
('adress', 'PASIR RIS ST 52 512', 'lease_commence_date', '1993', 'ntransactions', 21)
('adress', 'PASIR RIS ST 52 513', 'lease_commence_date', '1993', 'ntransactions', 35)
('adress', 'PASIR RIS ST 52 514', 'lease_commence_date', '1993', 'ntransactions', 54)
('adress', 'PASIR RIS ST 52 515', 'lease_commence_date', '1993', 'ntransactions', 28)
('adress', 'PASIR RIS ST 52 516', 'lease_commence_date', '1993', 'ntransactions', 58)
('adress', 'PASIR RIS ST 52 517', 'lease_commence_date', '1993', 'ntransactions', 60)
('adress', 'PASIR RIS ST 52 518', 'lease_commence_date', '1993', 'ntransactions', 34)
('adress', 'PASIR RIS ST 52 519', 'lease_commence_date', '1993', 'ntransactions', 41)
('adress', 'PASIR RIS ST 52 520', 'lease_commence_date', '1993', 'ntransactions', 33)
('adress', 'PASIR RIS ST 52 521', 'lease_commence_date', '1993', 'ntransactions', 50)
('adress', 'PASIR RIS ST 53 570', 'lease_commence_date', '1995', 'ntransactions', 53)
('adress', 'PASIR RIS ST 53 571', 'lease_commence_date', '1995', 'ntransactions', 53)
('adress', 'PASIR RIS ST 53 572', 'lease_commence_date', '1995', 'ntransactions', 48)
('adress', 'PASIR RIS ST 53 573', 'lease_commence_date', '1995', 'ntransactions', 54)
('adress', 'PASIR RIS ST 53 574', 'lease_commence_date', '1995', 'ntransactions', 26)
('adress', 'PASIR RIS ST 53 575', 'lease_commence_date', '1995', 'ntransactions', 70)
('adress', 'PASIR RIS ST 53 576', 'lease_commence_date', '1995', 'ntransactions', 26)
('adress', 'PASIR RIS ST 53 577', 'lease_commence_date', '1995', 'ntransactions', 38)
('adress', 'PASIR RIS ST 53 578', 'lease_commence_date', '1995', 'ntransactions', 27)
('adress', 'PASIR RIS ST 53 579', 'lease_commence_date', '1995', 'ntransactions', 28)
('adress', 'PASIR RIS ST 53 580', 'lease_commence_date', '1995', 'ntransactions', 21)
('adress', 'PASIR RIS ST 53 581', 'lease_commence_date', '1995', 'ntransactions', 30)
('adress', 'PASIR RIS ST 53 582', 'lease_commence_date', '1995', 'ntransactions', 29)
('adress', 'PASIR RIS ST 53 583', 'lease_commence_date', '1995', 'ntransactions', 33)
('adress', 'PASIR RIS ST 53 584', 'lease_commence_date', '1995', 'ntransactions', 31)
('adress', 'PASIR RIS ST 53 585', 'lease_commence_date', '1995', 'ntransactions', 41)
('adress', 'PASIR RIS ST 53 586', 'lease_commence_date', '1995', 'ntransactions', 38)
('adress', 'PASIR RIS ST 71 740', 'lease_commence_date', '1996', 'ntransactions', 73)
('adress', 'PASIR RIS ST 71 741', 'lease_commence_date', '1996', 'ntransactions', 79)
('adress', 'PASIR RIS ST 71 742', 'lease_commence_date', '1996', 'ntransactions', 57)
('adress', 'PASIR RIS ST 71 743', 'lease_commence_date', '1996', 'ntransactions', 59)
('adress', 'PASIR RIS ST 71 744', 'lease_commence_date', '1996', 'ntransactions', 61)
('adress', 'PASIR RIS ST 71 745', 'lease_commence_date', '1996', 'ntransactions', 44)
('adress', 'PASIR RIS ST 71 746', 'lease_commence_date', '1996', 'ntransactions', 63)
('adress', 'PASIR RIS ST 71 747', 'lease_commence_date', '1996', 'ntransactions', 93)
('adress', 'PASIR RIS ST 71 748', 'lease_commence_date', '1996', 'ntransactions', 70)
('adress', 'PASIR RIS ST 71 749', 'lease_commence_date', '1996', 'ntransactions', 101)
('adress', 'PASIR RIS ST 71 750', 'lease_commence_date', '1996', 'ntransactions', 74)
('adress', 'PASIR RIS ST 71 751', 'lease_commence_date', '1996', 'ntransactions', 99)
('adress', 'PASIR RIS ST 71 752', 'lease_commence_date', '1996', 'ntransactions', 64)
('adress', 'PASIR RIS ST 71 753', 'lease_commence_date', '1996', 'ntransactions', 69)
('adress', 'PASIR RIS ST 71 754', 'lease_commence_date', '1996', 'ntransactions', 71)
('adress', 'PASIR RIS ST 71 755', 'lease_commence_date', '1996', 'ntransactions', 52)
('adress', 'PASIR RIS ST 71 756', 'lease_commence_date', '1996', 'ntransactions', 55)
('adress', 'PASIR RIS ST 71 757', 'lease_commence_date', '1996', 'ntransactions', 49)
('adress', 'PASIR RIS ST 71 758', 'lease_commence_date', '1996', 'ntransactions', 67)
('adress', 'PASIR RIS ST 71 759', 'lease_commence_date', '1996', 'ntransactions', 61)
('adress', 'PASIR RIS ST 71 760', 'lease_commence_date', '1996', 'ntransactions', 78)
('adress', 'PASIR RIS ST 71 761', 'lease_commence_date', '1996', 'ntransactions', 51)
('adress', 'PASIR RIS ST 71 762', 'lease_commence_date', '1996', 'ntransactions', 72)
('adress', 'PASIR RIS ST 71 763', 'lease_commence_date', '1996', 'ntransactions', 70)
('adress', 'PASIR RIS ST 71 764', 'lease_commence_date', '1996', 'ntransactions', 55)
('adress', 'PASIR RIS ST 71 765', 'lease_commence_date', '1996', 'ntransactions', 45)
('adress', 'PASIR RIS ST 71 766', 'lease_commence_date', '1996', 'ntransactions', 64)
('adress', 'PASIR RIS ST 71 767', 'lease_commence_date', '1996', 'ntransactions', 69)
('adress', 'PASIR RIS ST 71 768', 'lease_commence_date', '1996', 'ntransactions', 71)
('adress', 'PASIR RIS ST 71 769', 'lease_commence_date', '1996', 'ntransactions', 76)
('adress', 'PASIR RIS ST 71 770', 'lease_commence_date', '1996', 'ntransactions', 63)
('adress', 'PASIR RIS ST 71 771', 'lease_commence_date', '1996', 'ntransactions', 55)
('adress', 'PASIR RIS ST 71 772', 'lease_commence_date', '1996', 'ntransactions', 80)
('adress', 'PASIR RIS ST 71 773', 'lease_commence_date', '1996', 'ntransactions', 61)
('adress', 'PASIR RIS ST 71 774', 'lease_commence_date', '1996', 'ntransactions', 67)
('adress', 'PASIR RIS ST 71 775', 'lease_commence_date', '1996', 'ntransactions', 53)
('adress', 'PASIR RIS ST 71 776', 'lease_commence_date', '1996', 'ntransactions', 70)
('adress', 'PASIR RIS ST 71 777', 'lease_commence_date', '1996', 'ntransactions', 73)
('adress', 'PASIR RIS ST 71 778', 'lease_commence_date', '1996', 'ntransactions', 46)
('adress', 'PASIR RIS ST 71 779', 'lease_commence_date', '1996', 'ntransactions', 47)
('adress', 'PASIR RIS ST 71 780', 'lease_commence_date', '1996', 'ntransactions', 60)
('adress', 'PASIR RIS ST 71 781', 'lease_commence_date', '1996', 'ntransactions', 56)
('adress', 'PASIR RIS ST 71 782', 'lease_commence_date', '1996', 'ntransactions', 51)
('adress', 'PASIR RIS ST 72 710', 'lease_commence_date', '1996', 'ntransactions', 44)
('adress', 'PASIR RIS ST 72 711', 'lease_commence_date', '1996', 'ntransactions', 41)
('adress', 'PASIR RIS ST 72 712', 'lease_commence_date', '1996', 'ntransactions', 31)
('adress', 'PASIR RIS ST 72 713', 'lease_commence_date', '1996', 'ntransactions', 39)
('adress', 'PASIR RIS ST 72 714', 'lease_commence_date', '1996', 'ntransactions', 40)
('adress', 'PASIR RIS ST 72 715', 'lease_commence_date', '1996', 'ntransactions', 47)
('adress', 'PASIR RIS ST 72 716', 'lease_commence_date', '1996', 'ntransactions', 42)
('adress', 'PASIR RIS ST 72 717', 'lease_commence_date', '1996', 'ntransactions', 45)
('adress', 'PASIR RIS ST 72 718', 'lease_commence_date', '1996', 'ntransactions', 15)
('adress', 'PASIR RIS ST 72 719', 'lease_commence_date', '1996', 'ntransactions', 35)
('adress', 'PASIR RIS ST 72 720', 'lease_commence_date', '1996', 'ntransactions', 37)
('adress', 'PASIR RIS ST 72 721', 'lease_commence_date', '1996', 'ntransactions', 39)
('adress', 'PASIR RIS ST 72 722', 'lease_commence_date', '1996', 'ntransactions', 20)
('adress', 'PASIR RIS ST 72 723', 'lease_commence_date', '1996', 'ntransactions', 27)
('adress', 'PASIR RIS ST 72 724', 'lease_commence_date', '1996', 'ntransactions', 34)
('adress', 'PASIR RIS ST 72 725', 'lease_commence_date', '1996', 'ntransactions', 57)
('adress', 'PAYA LEBAR WAY 120', 'lease_commence_date', '1980', 'ntransactions', 31)
('adress', 'PAYA LEBAR WAY 121', 'lease_commence_date', '1980', 'ntransactions', 139)
('adress', 'PAYA LEBAR WAY 122', 'lease_commence_date', '1980', 'ntransactions', 36)
('adress', 'PAYA LEBAR WAY 123', 'lease_commence_date', '1980', 'ntransactions', 38)
('adress', 'PAYA LEBAR WAY 124', 'lease_commence_date', '1980', 'ntransactions', 27)
('adress', 'PAYA LEBAR WAY 91', 'lease_commence_date', '1972', 'ntransactions', 68)
('adress', 'PAYA LEBAR WAY 93', 'lease_commence_date', '1972', 'ntransactions', 89)
('adress', 'PENDING RD 112', 'lease_commence_date', '1988', 'ntransactions', 17)
('adress', 'PENDING RD 113', 'lease_commence_date', '1988', 'ntransactions', 83)
('adress', 'PENDING RD 114', 'lease_commence_date', '1988', 'ntransactions', 19)
('adress', 'PENDING RD 115', 'lease_commence_date', '1988', 'ntransactions', 66)
('adress', 'PENDING RD 116', 'lease_commence_date', '1987', 'ntransactions', 76)
('adress', 'PENDING RD 117', 'lease_commence_date', '1988', 'ntransactions', 20)
('adress', 'PENDING RD 118', 'lease_commence_date', '1988', 'ntransactions', 80)
('adress', 'PENDING RD 119', 'lease_commence_date', '1988', 'ntransactions', 13)
('adress', 'PENDING RD 120', 'lease_commence_date', '1988', 'ntransactions', 31)
('adress', 'PENDING RD 121', 'lease_commence_date', '1987', 'ntransactions', 37)
('adress', 'PENDING RD 122', 'lease_commence_date', '1988', 'ntransactions', 28)
('adress', 'PENDING RD 123', 'lease_commence_date', '1988', 'ntransactions', 75)
('adress', 'PENDING RD 124', 'lease_commence_date', '1988', 'ntransactions', 22)
('adress', 'PENDING RD 125', 'lease_commence_date', '1987', 'ntransactions', 68)
('adress', 'PENDING RD 126', 'lease_commence_date', '1987', 'ntransactions', 50)
('adress', 'PENDING RD 127', 'lease_commence_date', '1988', 'ntransactions', 31)
('adress', 'PENDING RD 128', 'lease_commence_date', '1988', 'ntransactions', 70)
('adress', 'PENDING RD 129', 'lease_commence_date', '1987', 'ntransactions', 21)
('adress', 'PENDING RD 221', 'lease_commence_date', '1988', 'ntransactions', 68)
('adress', 'PENDING RD 222', 'lease_commence_date', '1989', 'ntransactions', 10)
('adress', 'PENDING RD 223', 'lease_commence_date', '1988', 'ntransactions', 70)
('adress', 'PENDING RD 224', 'lease_commence_date', '1989', 'ntransactions', 16)
('adress', 'PENDING RD 225', 'lease_commence_date', '1987', 'ntransactions', 30)
('adress', 'PENDING RD 226', 'lease_commence_date', '1987', 'ntransactions', 22)
('adress', 'PENDING RD 227', 'lease_commence_date', '1989', 'ntransactions', 54)
('adress', 'PENDING RD 228', 'lease_commence_date', '1988', 'ntransactions', 17)
('adress', 'PENDING RD 229', 'lease_commence_date', '1988', 'ntransactions', 67)
('adress', 'PENDING RD 230', 'lease_commence_date', '1988', 'ntransactions', 64)
('adress', 'PENDING RD 231', 'lease_commence_date', '1989', 'ntransactions', 15)
('adress', 'PENDING RD 232', 'lease_commence_date', '1987', 'ntransactions', 56)
('adress', 'PENDING RD 233', 'lease_commence_date', '1988', 'ntransactions', 13)
('adress', 'PETIR RD 134', 'lease_commence_date', '1988', 'ntransactions', 7)
('adress', 'PETIR RD 136', 'lease_commence_date', '1988', 'ntransactions', 18)
('adress', 'PETIR RD 137', 'lease_commence_date', '1989', 'ntransactions', 79)
('adress', 'PETIR RD 138', 'lease_commence_date', '1989', 'ntransactions', 21)
('adress', 'PETIR RD 139', 'lease_commence_date', '1988', 'ntransactions', 53)
('adress', 'PETIR RD 140', 'lease_commence_date', '1988', 'ntransactions', 28)
('adress', 'PETIR RD 141', 'lease_commence_date', '1988', 'ntransactions', 23)
('adress', 'PETIR RD 142', 'lease_commence_date', '1988', 'ntransactions', 66)
('adress', 'PETIR RD 143', 'lease_commence_date', '1988', 'ntransactions', 69)
('adress', 'PETIR RD 144', 'lease_commence_date', '1988', 'ntransactions', 14)
('adress', 'PETIR RD 145', 'lease_commence_date', '1988', 'ntransactions', 14)
('adress', 'PETIR RD 149', 'lease_commence_date', '1988', 'ntransactions', 53)
('adress', 'PETIR RD 150', 'lease_commence_date', '1988', 'ntransactions', 72)
('adress', 'PETIR RD 151', 'lease_commence_date', '1988', 'ntransactions', 19)
('adress', 'PETIR RD 167', 'lease_commence_date', '1998', 'ntransactions', 70)
('adress', 'PETIR RD 168', 'lease_commence_date', '1998', 'ntransactions', 44)
('adress', 'PETIR RD 201', 'lease_commence_date', '1988', 'ntransactions', 28)
('adress', 'PETIR RD 202', 'lease_commence_date', '1988', 'ntransactions', 34)
('adress', 'PETIR RD 203', 'lease_commence_date', '1988', 'ntransactions', 44)
('adress', 'PETIR RD 204', 'lease_commence_date', '1988', 'ntransactions', 34)
('adress', 'PETIR RD 205', 'lease_commence_date', '1988', 'ntransactions', 61)
('adress', 'PETIR RD 206', 'lease_commence_date', '1989', 'ntransactions', 73)
('adress', 'PETIR RD 207', 'lease_commence_date', '1988', 'ntransactions', 45)
('adress', 'PETIR RD 208', 'lease_commence_date', '1988', 'ntransactions', 47)
('adress', 'PETIR RD 209', 'lease_commence_date', '1989', 'ntransactions', 9)
('adress', 'PETIR RD 210', 'lease_commence_date', '1988', 'ntransactions', 11)
('adress', 'PETIR RD 211', 'lease_commence_date', '1988', 'ntransactions', 16)
('adress', 'PETIR RD 212', 'lease_commence_date', '1988', 'ntransactions', 7)
('adress', 'PETIR RD 213', 'lease_commence_date', '1988', 'ntransactions', 47)
('adress', 'PETIR RD 214', 'lease_commence_date', '1988', 'ntransactions', 63)
('adress', 'PETIR RD 215', 'lease_commence_date', '1989', 'ntransactions', 15)
('adress', 'PETIR RD 216', 'lease_commence_date', '1989', 'ntransactions', 80)
('adress', 'PETIR RD 217', 'lease_commence_date', '1987', 'ntransactions', 44)
('adress', 'PETIR RD 218', 'lease_commence_date', '1987', 'ntransactions', 41)
('adress', 'PETIR RD 219', 'lease_commence_date', '1988', 'ntransactions', 78)
('adress', 'PETIR RD 220', 'lease_commence_date', '1989', 'ntransactions', 72)
('adress', 'PINE CL 1', 'lease_commence_date', '2000', 'ntransactions', 61)
('adress', 'PINE CL 10', 'lease_commence_date', '1981', 'ntransactions', 37)
('adress', 'PINE CL 11', 'lease_commence_date', '2000', 'ntransactions', 60)
('adress', 'PINE CL 12', 'lease_commence_date', '1981', 'ntransactions', 38)
('adress', 'PINE CL 3', 'lease_commence_date', '2000', 'ntransactions', 57)
('adress', 'PINE CL 5', 'lease_commence_date', '2000', 'ntransactions', 25)
('adress', 'PINE CL 7', 'lease_commence_date', '2000', 'ntransactions', 27)
('adress', 'PINE CL 9', 'lease_commence_date', '1997', 'ntransactions', 22)
